source,author,title,description,url,urlToImage,publishedAt,content,topic,content_length
"{'id': None, 'name': 'Minneapolis Star Tribune'}",Joe Christensen,"Natalie Darwitz, Krissy Wendell-Pohl named to Hockey Hall of Fame in Toronto",Minnesota hockey icons Natalie Darwitz and Krissy Wendell-Pohl are part of a seven member Hall of Fame Class that will be honored in Toronto on Nov. 11.,https://www.startribune.com/natalie-darwitz-krissy-wendell-pohl-hockey-hall-of-fame-toronto/600376166/,https://arc.stimg.co/startribunemedia/FTJIDEVE5NFH7AZRX3MS3OO6P4.JPG?h=630&w=1200&fit=crop&bg=999&crop=faces,2024-06-25T23:16:34Z,"For the first time in the history of the Hockey Hall of Fame in Toronto, two women have been voted into the same induction class.
The sport has two Minnesota icons to thank for that.
Natalie Darwit… [+4305 chars]",sports,39
"{'id': None, 'name': 'New York Post'}",Ryan Glasspiegel,Caitlin Clark-Angel Reese III draws highest WNBA ratings in 23 years,The Caitlin Clark-Angel Reese rivalry continues to be a goldmine for the WNBA and its TV partners.,https://nypost.com/2024/06/25/sports/caitlin-clark-angel-reese-iii-nets-highest-wnba-ratings-in-23-years/,https://nypost.com/wp-content/uploads/sites/2/2024/06/newspress-collage-5jg0zap57-1719355710854.jpg?quality=75&strip=all&1719341375&w=1024,2024-06-25T23:13:49Z,"The Caitlin Clark-Angel Reese rivalry continues to be a goldmine for the WNBA and its TV partners.
Sunday’s matchup between the Chicago Sky and Indiana Fever drew 2.302 million viewers on ESPN, the … [+2719 chars]",sports,36
"{'id': None, 'name': 'Forbes'}","Elizabeth Pearson, Contributor, 
 Elizabeth Pearson, Contributor
 https://www.forbes.com/sites/elizabethpearson/",Having Rich People Hobbies Can Open Doors-Here’s How,"Embracing the hobbies of the wealthy can be a game-changer for your career. From skiing to sailing, and golfing to polo, these activities offer more than just a good time—they can be a major career boost.",https://www.forbes.com/sites/elizabethpearson/2024/06/25/having-rich-people-hobbies-can-open-doors-heres-how/,https://imageio.forbes.com/specials-images/imageserve/667b4cdb9a1b0bb39e7822d6/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-06-25T23:09:40Z,"12% of uber-wealthy individuals count sailing as one of their hobbies 
getty
Ever wondered if there's more to those swanky hobbies we see plastered all over social media by the ultra-rich? Theres m… [+5538 chars]",sports,35
"{'id': None, 'name': 'AutoExpress'}",Jordan Katsianis,"Exclusive Aston Martin Valiant arrives with retro styling, V12 power and a manual gearbox","Aston Martin’s next low-production special is a manual, V12-powered high performance road and track car",https://www.autoexpress.co.uk/aston-martin/363535/exclusive-aston-martin-valiant-arrives-retro-styling-v12-power-and-manual,"https://media.autoexpress.co.uk/image/private/s--X-WVjvBW--/f_auto,t_content-image-full-desktop@1/v1719310579/autoexpress/2024/06/Aston Martin Valiant 2024.jpg",2024-06-25T23:08:47Z,"The next of Aston Martins low-production specials has been revealed in the form of a high performance sports car called the Aston Martin Valiant. Designed to excel on road and track, the 38-unit prod… [+2406 chars]",sports,36
"{'id': None, 'name': 'AutoExpress'}",Sam Naylor,Range Rover Sport SV Celestial Collection brings Greek mythology to a showroom near you,The new Range Rover Sport SV special edition models look to the cosmos for design inspiration,https://www.autoexpress.co.uk/land-rover/range-rover-sport/363532/range-rover-sport-sv-celestial-collection-brings-greek,"https://media.autoexpress.co.uk/image/private/s--X-WVjvBW--/f_auto,t_content-image-full-desktop@1/v1719315227/autoexpress/2024/06/Range Rover Sport SV Celestial Collection-11.jpg",2024-06-25T23:08:46Z,A set of new special edition trims has been announced for the Range Rover Sport SV that are themed around ancient mythology and the cosmos. Five new models will be available for buyers of the Range R… [+2161 chars],sports,39
"{'id': 'fox-sports', 'name': 'Fox Sports'}",Patrick Everson,NBA Draft 2024 odds: 'Nothing about Bronny justifies a bet for first overall',Bronny is not going No. 1 — but don't tell that to bettors. Patrick Everson spoke with bookmakers to understand the impact LeBron's son is having on the betting market.,https://www.foxsports.com/stories/nba/nba-draft-2024-odds-nothing-about-bronny-justifies-bet-first-overall,https://a57.foxsports.com/statics.foxsports.com/www.foxsports.com/content/uploads/2024/06/1408/814/2024-06-25_Patrick-Everson-on-NBA-Draft_16x9.jpg?ve=1&tl=1,2024-06-25T23:08:05Z,"The average recreational sports bettor has no idea who Zaccharie Risacher is. Ditto for Alexandre Sarr, and to a lesser degree, Donovan Clingan.
But Bronny James? Him, they know, thanks to the pedig… [+5318 chars]",sports,35
"{'id': None, 'name': 'CNA'}",,Europe's big five leagues generate 19.6 billion euros in season post-COVID,"Europe's soccer market grew by 16 per cent in the 2022-23 season to 35.3 billion euros ($37.86 billion) due to the lifting of COVID-19 restrictions as fans returned to stadiums and the 2022 World Cup, Deloitte said in a study published on Tuesday.In its Annua…",https://www.channelnewsasia.com/sport/europes-big-five-leagues-generate-196-billion-euros-season-post-covid-4436721,"https://onecms-res.cloudinary.com/image/upload/s--rUJnHUao--/fl_relative,g_south_east,l_mediacorp:cna:watermark:2024-04:reuters_1,w_0.1/f_auto,q_auto/c_fill,g_auto,h_676,w_1200/v1/one-cms/core/2024-06-25t230725z_1_lynxmpek5o0z4_rtroptp_3_soccer-england-ars-brh-report.jpg?itok=al97dSm6",2024-06-25T23:07:25Z,Europe's soccer market grew by 16 per cent in the 2022-23 season to 35.3 billion euros ($37.86 billion) due to the lifting of COVID-19 restrictions as fans returned to stadiums and the 2022 World Cup… [+2284 chars],sports,37
"{'id': None, 'name': 'New York Post'}",Christian Arnold,Mark Schlereth doubles down on Bill Belichick ‘pig’ comments over Jordon Hudson relationship,Mark Schlereth won’t back down from his strong opinion of former Patriots coach Bill Belichick’s relationship with a young woman nearly 50 years his junior.,https://nypost.com/2024/06/25/sports/mark-schlereth-doubles-down-on-bill-belichick-pig-comments/,https://nypost.com/wp-content/uploads/sites/2/2024/06/newspress-collage-jfq9qsldn-1719356630897.jpg?quality=75&strip=all&1719342264&w=1024,2024-06-25T23:07:14Z,"Mark Schlereth wont back down from his strong opinion of former Patriots coach Bill Belichicks relationship with a young woman nearly 50 years his junior. 
The former NFL offensive lineman-turned-me… [+2041 chars]",sports,32
"{'id': None, 'name': 'Wnd.com'}",Larry Tomczak,14 things you can expect if Biden wins reelection,"The Bible tells us, ""We see through a glass dimly"" (1 Corinthians 13:12), so sharing predictions is not an exact science. We know that past performance can be a fairly reliable predictor of future behavior, so with two presidential debates, let's follow Jesus…",https://www.wnd.com/2024/06/14-things-can-expect-biden-wins-reelection/,https://www.wnd.com/wp-content/uploads/2024/01/joe-biden-pointing-desk.jpg,2024-06-25T23:06:21Z,"The Bible tells us, ""We see through a glass dimly"" (1 Corinthians 13:12), so sharing predictions is not an exact science. We know that past performance can be a fairly reliable predictor of future be… [+6850 chars]",sports,37
"{'id': 'marca', 'name': 'Marca'}",marca.com,Caitlin Clark and Angel Reese drive historic 3.3 million WNBA audience in Fever vs. Sky game,"The Indiana Fever and the Chicago Sky have set a new milestone for the WNBA, drawing the largest game audience in 23 years. 

This remarkable achievement marks the second consecuti",https://www.marca.com/en/basketball/wnba/2024/06/26/667b4733ca47416b2f8b4574.html,https://phantom-marca.unidadeditorial.es/a8c7f147da3e1979103203e99a8ecac0/resize/1200/f/webp/assets/multimedia/imagenes/2024/06/26/17193548397908.jpg,2024-06-25T23:04:29Z,"The Indiana Fever and the Chicago Sky have set a new milestone for the WNBA, drawing the largest game audience in 23 years. 
This remarkable achievement marks the second consecutive week that a matc… [+2475 chars]",sports,36
"{'id': 'usa-today', 'name': 'USA Today'}",Robert Zeglinski,12 big NBA names who could be traded on 2024 draft night,"From Paul George to Zach LaVine, here are some NBA stars on trade watch during the 2024 draft.",https://ftw.usatoday.com/lists/nba-draft-trade-rumors-paul-george-brandon-ingram,https://ftw.usatoday.com/wp-content/uploads/sites/90/2020/02/usp-nba_-los-angeles-clippers-at-philadelphia-76er-1-e1719268353307.jpg?w=1024&h=576&crop=1,2024-06-25T23:03:11Z,"You know what they say. Nothing inspires urgency quite like a deadline. And few deadlines in the NBA are as (unofficially) effective as the NBA Draft.
With the 2024 NBA Draft tipping off this week, … [+4166 chars]",sports,38
"{'id': None, 'name': 'Wnd.com'}",Robert Knight,Why the Left is fine with the housing crisis,"One of the most chilling scenes in the anti-communist 1965 film ""Dr. Zhivago"" shows the doctor returning to his Moscow home after forced duty in the Red Army. The Bolsheviks had overthrown the czar and taken power in Russia in the October Revolution of 1917. …",https://www.wnd.com/2024/06/left-fine-housing-crisis/,https://www.wnd.com/wp-content/uploads/2013/09/poverty.jpg,2024-06-25T23:01:58Z,"One of the most chilling scenes in the anti-communist 1965 film ""Dr. Zhivago"" shows the doctor returning to his Moscow home after forced duty in the Red Army.
The Bolsheviks had overthrown the czar … [+5527 chars]",sports,37
"{'id': None, 'name': 'Autocar'}",Autocar,"Going off-grid with Martin Brundle, the face of Formula 1","Racer-turned-TV pundit and reluctant grid-walk maestro tells us about his remarkable career

When a second career in Formula 1 started for Martin Brundle back in 1997, the ITV co-commentary gig was very much not his first choice for that season – because he t…",https://www.autocar.co.uk/car-news/autocar-awards/going-grid-martin-brundle-face-formula-1,https://www.autocar.co.uk/sites/autocar.co.uk/files/images/car-reviews/first-drives/legacy/editorsaward2024.png,2024-06-25T23:01:46Z,"When a second career in Formula 1 started for Martin Brundle back in 1997, the ITV co-commentary gig was very much not his first choice for that season because he thought he still had a race seat wit… [+2348 chars]",sports,40
"{'id': None, 'name': 'Motor Authority'}","news@motorauthority.com (Viknesh Vijayenthiran), Viknesh Vijayenthiran",Aston Martin Valiant is Fernando Alonso's idea of a track car,"Fernando Alonso commissioned a one-off car from the Q by Aston Martin personalization program The Aston Martin Valiant is a lighter, more extreme version of the Valour Only 38 Aston Martin Valiants will be built Aston Martin late on Tuesday revealed the Valia…",https://www.motorauthority.com/news/1143624_aston-martin-valiant-specs-photos-details,https://images.hgmsites.net/hug/aston-martin-valiant_100934043_h.jpg,2024-06-25T23:01:00Z,"<ul><li>Fernando Alonso commissioned a one-off car from the Q by Aston Martin personalization program</li><li>The Aston Martin Valiant is a lighter, more extreme version of the Valour</li><li>Only 38… [+2873 chars]",sports,29
"{'id': None, 'name': 'Robb Report'}",Sean Evans,Aston Martin Just Introduced the $2.5 Million Valiant. Here’s Everything We Know.,"The Aston Martin Valiant, the marque’s answer to a challenge from F1’s Fernando Alonso, pairs a 734 hp V-12 engine with a manual transmission.",http://robbreport.com/motors/cars/aston-martin-valiant-supercar-debut-1235678172/,https://robbreport.com/wp-content/uploads/2024/06/opener-Aston-Martin-Valiant_01.jpg?w=681&h=383&crop=1,2024-06-25T23:01:00Z,"Last summer, when Aston Martin unveiled the Valour—a $1 million-plus V-12 model with a manual transmission and limited to 110 examples—Aston’s Formula 1 driver Fernando Alonso was intrigued. Yet the … [+4085 chars]",sports,33
"{'id': None, 'name': 'Yahoo Entertainment'}",Longhorns Wire,EA Sports ranks Texas among the 25 toughest places to play,Darrell K. Royal-Texas Memorial Stadium ranked as one of the toughest places to play in CFB.,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_ee000706-9e30-4224-b73d-16b159c3cdd8,,2024-06-25T23:00:56Z,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",sports,37
"{'id': None, 'name': 'Forbes'}","Trent Reinsmith, Contributor, 
 Trent Reinsmith, Contributor
 https://www.forbes.com/sites/trentreinsmith/","In Praise Of Alex Pereira, The Man Who Saved UFC 303",The UFC 303 fight card needed a main event after Conor McGregor was injured. UFC light heavyweight champion Alex Pereira answered that call. He deserves a lot of credit,https://www.forbes.com/sites/trentreinsmith/2024/06/25/in-praise-of-alex-pereira-the-man-who-saved-ufc-303/,https://imageio.forbes.com/specials-images/imageserve/667b1dba9017ef559d335260/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-06-25T23:00:08Z,"LAS VEGAS, NEVADA - APRIL 13: Alex Pereira of Brazil prepares to face Jamahal Hill in the UFC light ... [+] heavyweight championship fight during the UFC 300 event at T-Mobile Arena on April 13, 2024… [+6108 chars]",sports,38
"{'id': None, 'name': 'Wallpaper*'}",Jonathan Bell,Could a car be any more muscular? Aston Martin unleashes the bold and brutalist Valiant,"Equipped with a V12 engine, manual gearbox and chiselled bodywork, the limited-edition Aston Martin Valiant is the company’s most extreme front-engined road car to date",https://www.wallpaper.com/transportation/aston-martin-valiant-review,https://cdn.mos.cms.futurecdn.net/9kFg4m7nnzYr2nn4dsgTF6-1200-80.jpg,2024-06-25T23:00:00Z,"This is the Aston Martin Valiant, a thrilling throwback to the brand’s most brutalist era of high output, exceptionally muscular sports cars. A derivation of the strictly limited-edition Aston Martin… [+3480 chars]",sports,32
"{'id': None, 'name': 'Variety'}",Selena Kuznikov,"Al Schultz, ‘The Carol Burnett Show’ Makeup Artist, Dies at 82","Al Schultz, makeup artist on TV shows such as “The Carol Burnett Show” and “Good Times,” died June 19 at his home in Long Beach, Calif. He was 82. Born in Fond du Lac, Wis. in 1942, Schultz played college football at the University of Missouri until a knee in…",https://variety.com/2024/tv/people-news/al-schultz-dead-carol-burnett-show-1236048544/,https://variety.com/wp-content/uploads/2024/06/Vicki-Al-Schultz-CZ.jpg?crop=0px%2C56px%2C1918px%2C1080px&resize=1000%2C563,2024-06-25T22:58:11Z,"Al Schultz, makeup artist on TV shows such as “The Carol Burnett Show” and “Good Times,” died June 19 at his home in Long Beach, Calif. He was 82.
Born in Fond du Lac, Wis. in 1942, Schultz played c… [+1308 chars]",sports,42
